,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
20082,47, Private,97176, Some-college,10, Divorced, Exec-managerial, Unmarried, White, F,0,0,40, United-States, lowerCase
20083,19, Private,197714, HS-grad,9, Never-married, Sales, Own-child, White, F,0,0,35, United-States, lowerCase
20084,43, Self-emp-not-inc,147099, Some-college,10, Divorced, Adm-clerical, Unmarried, White, F,0,0,36, United-States, lowerCase
20085,30, Private,186346, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, F,0,0,50, United-States, lowerCase
20086,46, Private,73434, Masters,14, Divorced, Exec-managerial, Not-in-family, White, F,0,0,45, United-States, lowerCase
20087,49, Local-gov,275074, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,60, United-States, lowerCase
20088,37, Private,209214, 5th-6th,3, Never-married, Machine-op-inspct, Unmarried, White, F,0,0,40, Mexico, lowerCase
20089,42, Private,210525, Masters,14, Never-married, Exec-managerial, Not-in-family, White, M,0,0,40, United-States, lowerCase
20090,57, Private,372020, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,5013,0,50, United-States, lowerCase
20091,23, Private,210474, Some-college,10, Never-married, Other-service, Own-child, White, F,0,0,20, United-States, lowerCase
20092,26, Private,293690, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,58, United-States, upperCase
20093,64, Private,149775, Masters,14, Never-married, Prof-specialty, Other-relative, White, F,0,0,8, United-States, lowerCase
20094,20, Private,323009, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, F,0,0,40, Germany, lowerCase
20095,31, Private,126950, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, M,0,0,40, United-States, lowerCase
20096,38, Private,172538, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, M,0,1977,40, United-States, upperCase
20097,23, Private,265356, Bachelors,13, Never-married, Exec-managerial, Unmarried, White, M,0,0,40, United-States, lowerCase
20098,31, Local-gov,192565, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,90, United-States, upperCase
20099,35, Self-emp-not-inc,348771, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,36, United-States, lowerCase
20100,35, Private,126569, HS-grad,9, Divorced, Craft-repair, Own-child, White, M,0,0,20, United-States, lowerCase
20101,40, Private,105936, HS-grad,9, Married-spouse-absent, Adm-clerical, Own-child, White, F,0,0,38, United-States, lowerCase
20102,63, Private,124242, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, M,0,0,40, United-States, lowerCase
20103,20, State-gov,200819, HS-grad,9, Never-married, Transport-moving, Own-child, White, M,0,0,40, United-States, lowerCase
20104,50, Local-gov,100480, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,60, United-States, upperCase
20105,49, Private,129513, Masters,14, Married-civ-spouse, Sales, Husband, White, M,0,0,45, United-States, lowerCase
20106,53, Self-emp-not-inc,297796, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, M,0,0,40, United-States, lowerCase
20107,34, Private,195488, HS-grad,9, Separated, Adm-clerical, Own-child, White, F,0,0,40, United-States, lowerCase
20108,40, Private,126845, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, M,0,0,40, United-States, upperCase
20109,28, Private,412149, 10th,6, Never-married, Farming-fishing, Other-relative, White, M,0,0,35, Mexico, lowerCase
20110,24, Private,653574, HS-grad,9, Never-married, Craft-repair, Own-child, White, M,0,0,40, El-Salvador, lowerCase
20111,37, Private,70562, 1st-4th,2, Never-married, Other-service, Unmarried, White, F,0,0,48, El-Salvador, lowerCase
20112,62, Private,197514, HS-grad,9, Married-civ-spouse, Sales, Wife, White, F,0,0,16, United-States, lowerCase
20114,51, Private,334679, Assoc-voc,11, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander, F,0,0,40, United-States, lowerCase
20115,42, Self-emp-inc,78765, Some-college,10, Divorced, Exec-managerial, Unmarried, White, M,0,0,90, United-States, upperCase
20116,42, Private,98427, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, F,0,0,35, United-States, lowerCase
20117,54, Private,230767, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, Cuba, lowerCase
20118,23, Private,117606, Bachelors,13, Never-married, Exec-managerial, Own-child, White, F,0,0,60, United-States, lowerCase
20119,30, Private,65920, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Black, M,0,0,40, United-States, lowerCase
20120,33, Federal-gov,188246, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
20121,33, Private,198727, HS-grad,9, Divorced, Tech-support, Not-in-family, White, F,0,0,40, United-States, lowerCase
20122,27, Private,706026, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, M,0,0,40, United-States, lowerCase
20123,58, Private,201112, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, F,0,0,55, United-States, upperCase
20124,34, Private,230246, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,42, United-States, upperCase
20125,34, Private,203034, Bachelors,13, Separated, Sales, Not-in-family, White, M,0,2824,50, United-States, upperCase
20126,64, Federal-gov,341695, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, F,0,0,40, United-States, upperCase
20128,40, Private,233130, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, El-Salvador, lowerCase
20129,53, Local-gov,192982, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, M,0,0,38, United-States, upperCase
20130,44, Private,33155, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, M,0,0,45, United-States, lowerCase
20131,37, Private,187346, 5th-6th,3, Never-married, Adm-clerical, Other-relative, White, F,0,0,40, Mexico, lowerCase
20132,46, Private,78529, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, M,0,0,60, United-States, upperCase
20133,17, Private,101626, 9th,5, Never-married, Machine-op-inspct, Own-child, White, M,0,0,20, United-States, lowerCase
20134,35, Private,117567, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, M,0,0,40, United-States, lowerCase
20135,36, Local-gov,110791, Assoc-acdm,12, Separated, Adm-clerical, Unmarried, White, F,0,0,40, United-States, lowerCase
20136,49, State-gov,207120, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, M,0,0,40, United-States, upperCase
20137,48, Private,43206, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, F,0,0,25, United-States, lowerCase
20138,35, State-gov,190895, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
20139,54, Private,35557, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,7298,0,50, United-States, upperCase
20140,36, Local-gov,59313, Some-college,10, Separated, Adm-clerical, Own-child, Black, M,0,0,40, United-States, lowerCase
20141,25, Private,202033, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,40, United-States, lowerCase
20142,18, Local-gov,55658, 10th,6, Never-married, Other-service, Own-child, White, M,0,0,25, United-States, lowerCase
20143,21, Private,118186, Some-college,10, Never-married, Sales, Own-child, Black, F,0,0,20, United-States, lowerCase
20144,22, Private,279901, HS-grad,9, Married-civ-spouse, Other-service, Own-child, Black, M,0,0,40, United-States, lowerCase
20145,52, Private,110954, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,45, El-Salvador, upperCase
20146,36, Self-emp-not-inc,90159, Some-college,10, Married-civ-spouse, Other-service, Wife, White, F,0,0,40, United-States, lowerCase
20147,25, Private,122489, Bachelors,13, Never-married, Exec-managerial, Own-child, White, F,0,1726,60, United-States, lowerCase
20148,49, Self-emp-not-inc,43348, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, M,99999,0,70, United-States, upperCase
20149,42, Private,34278, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,0,0,50, United-States, upperCase
20150,37, Private,37778, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, M,0,0,54, United-States, lowerCase
20151,39, Private,160623, Assoc-acdm,12, Never-married, Craft-repair, Own-child, White, M,0,0,40, United-States, lowerCase
20152,53, Private,64322, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,40, United-States, lowerCase
20153,30, Private,373914, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
20154,51, Private,205884, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, F,0,0,40, United-States, upperCase
20155,62, Local-gov,208266, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, Black, F,0,0,40, United-States, lowerCase
20156,38, Private,222450, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, Mexico, lowerCase
20157,39, Private,136081, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,2051,40, United-States, lowerCase
20158,37, Federal-gov,197284, Some-college,10, Never-married, Adm-clerical, Own-child, White, M,0,0,40, United-States, lowerCase
20160,41, Private,206066, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, United-States, lowerCase
20161,47, Self-emp-not-inc,61885, Bachelors,13, Married-civ-spouse, Sales, Husband, White, M,0,0,40, United-States, upperCase
20162,25, Private,299908, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Black, F,0,0,40, United-States, upperCase
20163,47, Private,239865, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,0,1977,45, United-States, upperCase
20164,30, Private,154587, HS-grad,9, Never-married, Other-service, Not-in-family, White, M,0,0,40, Puerto-Rico, lowerCase
20165,36, Private,32334, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, F,0,0,50, United-States, upperCase
20166,42, Private,319588, Bachelors,13, Married-spouse-absent, Transport-moving, Not-in-family, White, M,0,0,60, United-States, lowerCase
20167,51, Private,226735, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, M,0,0,40, United-States, lowerCase
20168,34, Private,226443, HS-grad,9, Divorced, Adm-clerical, Own-child, White, M,0,0,40, United-States, lowerCase
20169,27, Private,36851, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, M,0,0,41, United-States, lowerCase
20170,39, Private,393480, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, Black, M,0,0,40, United-States, lowerCase
20171,46, Private,33109, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, M,0,1741,40, United-States, lowerCase
20172,32, Self-emp-not-inc,188246, HS-grad,9, Divorced, Sales, Own-child, White, M,0,1590,62, United-States, lowerCase
20173,31, Private,231569, Bachelors,13, Never-married, Sales, Not-in-family, Black, F,0,0,50, United-States, lowerCase
20174,23, Private,353010, 11th,7, Never-married, Craft-repair, Unmarried, White, M,0,0,35, United-States, lowerCase
20175,47, Private,102628, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, M,15024,0,55, United-States, upperCase
20176,26, Private,160300, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, M,0,0,40, United-States, lowerCase
20177,52, Private,156953, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, M,0,0,40, United-States, upperCase
20178,53, Self-emp-inc,136823, 11th,7, Widowed, Exec-managerial, Not-in-family, White, F,0,0,30, United-States, lowerCase
20179,37, Self-emp-inc,86459, Assoc-acdm,12, Separated, Exec-managerial, Unmarried, White, M,0,0,50, United-States, lowerCase
20180,17, Private,238628, 11th,7, Never-married, Other-service, Own-child, White, F,0,0,5, United-States, lowerCase
20182,17, Federal-gov,99893, 11th,7, Never-married, Adm-clerical, Not-in-family, Black, F,0,1602,40, United-States, lowerCase
20183,39, Private,214117, Some-college,10, Divorced, Craft-repair, Unmarried, Black, M,0,0,40, United-States, lowerCase
20184,28, Federal-gov,298661, Bachelors,13, Never-married, Tech-support, Not-in-family, Black, F,0,0,40, United-States, lowerCase
20185,38, Private,179488, Assoc-acdm,12, Divorced, Craft-repair, Not-in-family, White, M,0,0,40, United-States, lowerCase
20186,42, Private,227065, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, M,15024,0,32, United-States, upperCase
20187,20, Private,209131, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, M,0,0,40, United-States, lowerCase
20188,25, Private,139012, Bachelors,13, Never-married, Sales, Own-child, Asian-Pac-Islander, M,2174,0,40, Vietnam, lowerCase
20189,41, Private,178431, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, M,0,0,40, Taiwan, lowerCase
20190,18, Private,199039, 12th,8, Never-married, Sales, Own-child, White, M,594,0,14, United-States, lowerCase
20191,29, Local-gov,190525, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, M,0,1848,60, Germany, upperCase
20192,36, Private,115700, HS-grad,9, Married-civ-spouse, Sales, Husband, White, M,0,0,50, United-States, lowerCase
20193,34, Private,167832, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, lowerCase
20194,34, Private,218164, HS-grad,9, Divorced, Craft-repair, Unmarried, White, M,0,0,44, United-States, lowerCase
20195,48, State-gov,171926, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, M,15024,0,50, United-States, upperCase
20196,36, Self-emp-inc,242080, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,80, United-States, upperCase
20197,53, Private,386773, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, M,7298,0,40, United-States, upperCase
20198,53, Self-emp-not-inc,105478, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,0,2415,40, United-States, upperCase
20199,45, Private,140644, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, M,0,0,45, United-States, upperCase
20200,25, Private,216583, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, M,0,0,43, United-States, lowerCase
20201,61, Private,162432, Some-college,10, Divorced, Other-service, Not-in-family, White, F,0,0,40, United-States, lowerCase
20202,31, Local-gov,83671, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, F,0,0,40, United-States, lowerCase
20203,47, Self-emp-inc,205100, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,38, Germany, lowerCase
20204,31, Private,195750, 1st-4th,2, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,45, United-States, lowerCase
20205,38, Self-emp-inc,312232, Some-college,10, Married-civ-spouse, Sales, Husband, White, M,0,0,50, United-States, upperCase
20207,78, Private,105586, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, M,0,0,36, United-States, lowerCase
20208,26, Local-gov,150553, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, F,0,0,50, United-States, lowerCase
20209,30, Private,26009, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, M,0,0,35, United-States, upperCase
20210,46, Private,149388, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, M,0,0,40, United-States, upperCase
20211,26, Private,151626, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, F,0,0,45, United-States, lowerCase
20212,30, Private,169583, HS-grad,9, Never-married, Sales, Own-child, White, F,0,0,35, United-States, lowerCase
20213,23, Private,160951, HS-grad,9, Never-married, Craft-repair, Own-child, Black, M,2597,0,40, United-States, lowerCase
20214,25, Private,213383, Some-college,10, Never-married, Tech-support, Own-child, White, M,0,0,40, United-States, lowerCase
20215,32, Self-emp-inc,103078, Bachelors,13, Married-civ-spouse, Sales, Husband, White, M,0,0,40, United-States, lowerCase
20216,51, Private,142835, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, M,0,0,40, United-States, lowerCase
20217,24, State-gov,43475, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, M,0,0,40, United-States, lowerCase
